package_name,dependency_pkg
karp-backend,regex
karp-backend,asgi-correlation-id
karp-backend,pyjwt[crypto]
karp-backend,PyMySQL
karp-backend,json-streams
karp-backend,sqlalchemy-utils
karp-backend,aiomysql
karp-backend,aiosqlite
karp-backend,typer
karp-backend,mysqlclient
django-imap-backend,Django
dictum-backend-vertica,sqlalchemy-vertica-python
dictum-backend-vertica,dictum-core
backend.ai-cli,attrs
backend.ai-cli,types-click
backend.ai-cli,backend.ai-plugin
backend.ai-cli,click
ancypwn-backend-unix,appdirs
ancypwn-backend-unix,daemonize
ancypwn-backend-unix,docker
errbot-backend-webapp,flask-sockets
errbot-backend-webapp,Jinja2
dictum-backend-postgres,dictum-core
dictum-backend-postgres,psycopg2-binary
anyconfig-msgpack-backend,msgpack
anyconfig-msgpack-backend,anyconfig
django-clickhouse-backend,clickhouse-pool
django-clickhouse-backend,clickhouse-driver
django-clickhouse-backend,django
pysigma-backend-insightidr,pysigma
cc-backend-lib,toolz
cc-backend-lib,pydantic
cc-backend-lib,redis
cc-backend-lib,email-validator
cc-backend-lib,aiohttp
cc-backend-lib,PyMonad
cc-backend-lib,geojson-pydantic
cc-backend-lib,mailjet-rest
executor-s3-backend,python-multipart
executor-s3-backend,daggerml
executor-s3-backend,uvicorn[standard]
executor-s3-backend,boto3
executor-s3-backend,fastapi
executor-s3-backend,requests
pysigma-backend-netwitness,pysigma
esp-debug-backend,pygdbmi
django-gmailapi-backend,google-auth
django-gmailapi-backend,google-api-python-client
alignak-backend-import,alignak-backend-client
alignak-backend-import,future
alignak-backend-import,requests
django-mailersend-backend,mailersend
django-mailersend-backend,Django
err-backend-discord,discord.py
pysigma-backend-elasticsearch,pysigma
matplotlib-backend-notcurses,matplotlib
ovos-backend-client,SpeechRecognition
ovos-backend-client,ovos-utils
ovos-backend-client,json-database
ovos-backend-client,ovos-plugin-manager
ovos-backend-client,timezonefinder
pysigma-backend-opensearch,pysigma
pysigma-backend-opensearch,pysigma-backend-elasticsearch
delphai-backend-utils,keyring
delphai-backend-utils,python-dotenv
delphai-backend-utils,kubernetes
delphai-backend-utils,azure-identity
delphai-backend-utils,memoization
delphai-backend-utils,azure-keyvault
delphai-backend-utils,omegaconf
delphai-backend-utils,coloredlogs
wirepas-backend-client,fluent-logger
wirepas-backend-client,PyYAML
wirepas-backend-client,cbor2
wirepas-backend-client,paho-mqtt
wirepas-backend-client,wirepas-messaging
wirepas-backend-client,websocket-client
wirepas-backend-client,pycryptodome
wirepas-backend-client,pandas
oebl-research-backend,apis-core
oebl-research-backend,oebl-irs-workflow
oebl-research-backend,django-celery-results
oebl-research-backend,celery
backend.ai-agent,aiotools
backend.ai-agent,backend.ai-cli
backend.ai-agent,janus
backend.ai-agent,backend.ai-kernel
